,name,discord,released,release-date,romhack,gametypes,platforms,regions,genres,engines,developers,publishers,created,links
176,2 Fast 4 You,,2021,2021-06-18,False,[],[],[],[],[],[],[],2021-06-18T18:55:22Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/ldejjq51'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=ldejjq51'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/ldejjq51/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/ldejjq51/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/ldejjq51/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/ldejjq51/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/ldejjq51/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/ldejjq51/derived-games'}]"
177,2 Games in One! - Marble Madness + Klax,https://discord.gg/UnpFCMDVyB,2005,2005-08-16,False,[],[],['USA / NTSC'],[],[],[],[],2021-09-14T01:33:20Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjq2k1'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=o1yjq2k1'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjq2k1/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjq2k1/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjq2k1/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjq2k1/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/r4g0don1'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjq2k1/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjq2k1/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/o1yjq2k1/category/9kv8qwjd'}]"
178,2 Ninjas 1 Cup,,2017,2017-02-03,False,[],[],[],[],[],[],[],2017-02-19T18:20:04Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/v1pkg4d8'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=v1pkg4d8'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/v1pkg4d8/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/v1pkg4d8/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/v1pkg4d8/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/v1pkg4d8/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/v1pkg4d8/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/v1pkg4d8/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/v1pkg4d8/category/zd3lllyd'}]"
179,2 Pipes 2,,2013,2013-01-01,False,[],[],[],[],[],[],[],2022-02-18T02:52:43Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/v1pxyv76'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=v1pxyv76'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/v1pxyv76/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/v1pxyv76/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/v1pxyv76/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/v1pxyv76/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/v1pxyv76/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/v1pxyv76/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/v1pxyv76/category/5dwnq0gd'}]"
180,2 Player Games - Bar,,2021,2021-10-22,True,['dj1gd1x5'],[],[],[],[],[],[],2022-07-12T13:28:04Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/m1mngzxd'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=m1mngzxd'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/m1mngzxd/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/m1mngzxd/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/m1mngzxd/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/m1mngzxd/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/r4g6vyxn'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/m1mngzxd/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/m1mngzxd/derived-games'}]"
181,2 Player Games - Party Battle,https://discord.gg/4aqjQysVjJ,2022,2022-01-28,True,['dj1gd1x5'],[],[],[],[],[],[],2022-07-29T16:08:49Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/36983q0d'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=36983q0d'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/36983q0d/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/36983q0d/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/36983q0d/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/36983q0d/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/r4g6vyxn'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/36983q0d/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/36983q0d/derived-games'}]"
182,2 Player Games - Pastimes,https://discord.gg/JvkrYxn5jJ,2020,2020-03-06,True,['dj1gd1x5'],[],[],[],[],[],[],2022-07-10T14:25:59Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/nd28xr5d'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=nd28xr5d'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/nd28xr5d/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/nd28xr5d/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/nd28xr5d/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/nd28xr5d/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/r4g6vyxn'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/nd28xr5d/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/nd28xr5d/derived-games'}]"
183,2 Player Games - School,https://discord.gg/4aqjQysVjJ,2021,2021-11-17,True,['dj1gd1x5'],[],[],[],[],[],[],2022-07-12T13:23:40Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/k6qwqrx6'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=k6qwqrx6'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/k6qwqrx6/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/k6qwqrx6/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/k6qwqrx6/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/k6qwqrx6/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/r4g6vyxn'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/k6qwqrx6/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/k6qwqrx6/derived-games'}]"
184,2 Player Games - Sports,https://discord.gg/JvkrYxn5jJ,2021,2021-06-03,True,['dj1gd1x5'],[],[],[],[],[],[],2022-07-10T14:25:45Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/m1zkwnm1'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=m1zkwnm1'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/m1zkwnm1/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/m1zkwnm1/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/m1zkwnm1/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/m1zkwnm1/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/r4g6vyxn'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/m1zkwnm1/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/m1zkwnm1/derived-games'}]"
185,20 Bunnies,,2021,2021-11-18,False,[],[],"['USA / NTSC', 'EUR / PAL', 'JPN / NTSC']",[],[],[],[],2022-07-20T15:53:54Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/9d38pq01'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=9d38pq01'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/9d38pq01/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/9d38pq01/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/9d38pq01/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/9d38pq01/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/9d38pq01/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/9d38pq01/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/9d38pq01/category/824qzegk'}]"
186,20 Minutes Till Dawn,,2022,2022-06-08,False,[],[],[],[],[],[],[],2022-07-29T15:53:08Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/y655gv46'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=y655gv46'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/y655gv46/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/y655gv46/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/y655gv46/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/y655gv46/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/y655gv46/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/y655gv46/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/y655gv46/category/vdoprz12'}]"
187,20.000 Leghe sotto i mari,,2003,2003-10-27,False,[],[],[],[],[],[],[],2022-04-04T17:09:21Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/46w2wpq6'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=46w2wpq6'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/46w2wpq6/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/46w2wpq6/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/46w2wpq6/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/46w2wpq6/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/46w2wpq6/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/46w2wpq6/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/46w2wpq6/category/zdnyewxk'}]"
188,200% Mixed Juice!,,2014,2014-08-21,False,[],[],[],[],[],[],[],2015-11-01T18:09:11Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/o6g82512'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=o6g82512'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/o6g82512/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/o6g82512/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/o6g82512/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/o6g82512/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/o6g82512/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/o6g82512/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/o6g82512/category/mkeoy88d'}]"
189,2000:1: A Space Felony,,2017,2017-07-07,False,[],[],['USA / NTSC'],[],[],[],[],2017-07-24T03:35:54Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/kdk74g1m'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=kdk74g1m'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/kdk74g1m/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/kdk74g1m/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/kdk74g1m/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/kdk74g1m/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/kdk74g1m/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/kdk74g1m/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/kdk74g1m/category/zd3l18rd'}]"
190,2003 Gu Huo Lang II / 2003 Crash II Advance,https://discord.gg/36auFYhVXT,2003,2003-01-01,True,['v4m291qw'],[],[],[],[],[],[],2017-04-30T00:51:20Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/j1lexz6g'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=j1lexz6g'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/j1lexz6g/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/j1lexz6g/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/j1lexz6g/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/j1lexz6g/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/0493zmp4'}, {'rel': 'base-game', 'uri': 'https://www.speedrun.com/api/v1/games/'}, {'rel': 'game', 'uri': 'https://www.speedrun.com/api/v1/games/'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/j1lexz6g/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/j1lexz6g/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/j1lexz6g/category/824mlxe2'}]"
191,2009s Classic Longest Obby!,https://discord.gg/6nE3afBcVY,2009,2009-07-18,False,[],[],[],[],[],[],[],2021-10-10T08:41:56Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/268wzok6'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=268wzok6'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/268wzok6/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/268wzok6/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/268wzok6/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/268wzok6/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/m72vj342'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/268wzok6/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/268wzok6/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/268wzok6/category/z27w9r0k'}]"
192,200m Peanut Dash,,2008,2008-05-09,False,[],[],[],[],[],[],[],2021-04-08T05:49:03Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/j1n87rw1'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=j1n87rw1'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/j1n87rw1/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/j1n87rw1/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/j1n87rw1/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/j1n87rw1/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/r4gp3141'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/j1n87rw1/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/j1n87rw1/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/j1n87rw1/category/n2ye36ek'}]"
193,2010: The Graphic Adventure Game,,1984,1984-01-01,False,[],[],['USA / NTSC'],[],[],[],[],2021-05-22T15:20:16Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/nd28eo3d'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=nd28eo3d'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/nd28eo3d/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/nd28eo3d/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/nd28eo3d/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/nd28eo3d/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/nd28eo3d/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/nd28eo3d/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/nd28eo3d/category/wk60rork'}]"
194,2013:Infected Wars,https://discord.gg/RKMHKqUEsG,2013,2013-09-04,True,['dj1gd1x5'],[],"['USA / NTSC', 'EUR / PAL']",[],[],[],[],2022-02-19T16:29:36Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/3698ve0d'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=3698ve0d'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/3698ve0d/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/3698ve0d/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/3698ve0d/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/3698ve0d/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/3698ve0d/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/3698ve0d/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/3698ve0d/category/wk63rexk'}]"
195,2014 Fifa World Cup Brazil,,2014,2014-04-15,False,[],[],"['USA / NTSC', 'EUR / PAL', 'JPN / NTSC', 'CHN / PAL', 'KOR / NTSC', 'BRA / PAL']",[],[],[],[],2020-09-19T16:45:44Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/m1zjpy26'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=m1zjpy26'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/m1zjpy26/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/m1zjpy26/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/m1zjpy26/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/m1zjpy26/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/m1zjpy26/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/m1zjpy26/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/m1zjpy26/category/jdrlygld'}]"
196,2020 Game,,2021,2021-01-01,True,['go1lem4p'],[],[],[],[],[],[],2021-10-18T18:39:30Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjqe41'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=o1yjqe41'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjqe41/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjqe41/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjqe41/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjqe41/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/yr4gon12'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjqe41/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/o1yjqe41/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/o1yjqe41/category/02q4xn9d'}]"
197,2020 Spring Collab,,2020,2020-09-09,True,['4xm721op'],[],[],[],[],[],[],2021-05-12T20:21:18Z,"[{'rel': 'self', 'uri': 'https://www.speedrun.com/api/v1/games/k6qw4q06'}, {'rel': 'runs', 'uri': 'https://www.speedrun.com/api/v1/runs?game=k6qw4q06'}, {'rel': 'levels', 'uri': 'https://www.speedrun.com/api/v1/games/k6qw4q06/levels'}, {'rel': 'categories', 'uri': 'https://www.speedrun.com/api/v1/games/k6qw4q06/categories'}, {'rel': 'variables', 'uri': 'https://www.speedrun.com/api/v1/games/k6qw4q06/variables'}, {'rel': 'records', 'uri': 'https://www.speedrun.com/api/v1/games/k6qw4q06/records'}, {'rel': 'series', 'uri': 'https://www.speedrun.com/api/v1/series/q4zj23gn'}, {'rel': 'base-game', 'uri': 'https://www.speedrun.com/api/v1/games/o1y9j9v6'}, {'rel': 'game', 'uri': 'https://www.speedrun.com/api/v1/games/o1y9j9v6'}, {'rel': 'derived-games', 'uri': 'https://www.speedrun.com/api/v1/games/k6qw4q06/derived-games'}, {'rel': 'romhacks', 'uri': 'https://www.speedrun.com/api/v1/games/k6qw4q06/derived-games'}, {'rel': 'leaderboard', 'uri': 'https://www.speedrun.com/api/v1/leaderboards/k6qw4q06/category/wk60wexk'}]"
